roi_policy,fov_id,dataset,gt_signed_um,pred_signed_um,abs_error_um,qualitative_panel_path
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.9263508319854736,4.426350831985474,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_7.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_12.png,pbs,-0.0,4.394664287567139,4.394664287567139,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_12.png
hybrid_proposed,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.88632869720459,4.38632869720459,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/hybrid_proposed/FieldPos404_Cam01_RGB_MB_page_11.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.4654029607772827,4.965402960777283,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_3.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.5911102294921875,4.5911102294921875,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos321_Cam01_RGB_MB_page_13.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5607682466506958,4.560768246650696,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_4.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.0466551780700684,4.546655178070068,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_9.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.517181396484375,4.517181396484375,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_6.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.469856023788452,4.469856023788452,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_8.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.4602949619293213,4.460294961929321,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_10.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.9263508319854736,4.426350831985474,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_7.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.9053516387939453,4.405351638793945,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_11.png
all_rois,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_5.png,pbs,-3.5,0.8993735313415527,4.399373531341553,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/all_rois/FieldPos404_Cam01_RGB_MB_page_5.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.46508628129959106,4.965086281299591,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_3.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.792426586151123,4.792426586151123,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos321_Cam01_RGB_MB_page_13.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.649281620979309,4.649281620979309,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_6.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.146310806274414,4.646310806274414,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_9.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.6194214820861816,4.619421482086182,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_8.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5508782863616943,4.550878286361694,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_4.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.50203013420105,4.50203013420105,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_10.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.92753267288208,4.42753267288208,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_7.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.899940013885498,4.399940013885498,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_11.png
legacy_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_5.png,pbs,-3.5,0.8956972360610962,4.395697236061096,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/legacy_adaptive/FieldPos404_Cam01_RGB_MB_page_5.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_3.png,pbs,-4.5,0.46508628129959106,4.965086281299591,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_3.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos321_Cam01_RGB_MB/FieldPos321_Cam01_RGB_MB_page_13.png,pbs,-0.0,4.770174026489258,4.770174026489258,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos321_Cam01_RGB_MB_page_13.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_9.png,pbs,-1.5,3.0663323402404785,4.5663323402404785,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_9.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_4.png,pbs,-4.0,0.5584810376167297,4.55848103761673,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_4.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_8.png,pbs,-2.0,2.528254270553589,4.528254270553589,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_8.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_6.png,pbs,-3.0,1.5132880210876465,4.5132880210876465,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_6.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_10.png,pbs,-1.0,3.4590866565704346,4.459086656570435,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_10.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_7.png,pbs,-2.5,1.9263508319854736,4.426350831985474,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_7.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_12.png,pbs,-0.0,4.394664287567139,4.394664287567139,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_12.png
cnn_adaptive,/home/dineth/focus_measure/datasets/New folder/bma pbf tfa/pbs_imgs/FieldPos404_Cam01_RGB_MB/FieldPos404_Cam01_RGB_MB_page_11.png,pbs,-0.5,3.88632869720459,4.38632869720459,/home/dineth/focus_measure/journal/Regression/data/out_final_phase/smears/evaluation/qualitative_failure_panels/cnn_adaptive/FieldPos404_Cam01_RGB_MB_page_11.png
